ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12793379,JF352248,08/10/2022 11:29:00 PM,136XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,533,5,9.0,54.0,08B,1179966.0,1814935.0,2022,01/03/2023 03:40:27 PM,41.6474468,-87.617234833,"(41.6474468, -87.617234833)"
11959396,JD125239,01/22/2020 07:00:00 PM,030XX N MONITOR AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,2514,25,30.0,19.0,26,1136855.0,1919546.0,2020,01/29/2020 03:40:52 PM,41.935392333,-87.772466985,"(41.935392333, -87.772466985)"
13020397,JG197830,03/24/2023 06:45:00 PM,074XX S RHODES AVE,0810,THEFT,OVER $500,STREET,False,False,323,3,6.0,69.0,06,1181193.0,1855823.0,2023,08/19/2023 03:40:26 PM,41.75962084,-87.611491874,"(41.75962084, -87.611491874)"
26942,JF336885,07/30/2022 01:56:00 AM,020XX W 87TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,2221,22,21.0,72.0,01A,1164308.0,1846954.0,2022,09/19/2022 03:41:05 PM,41.735655134,-87.673624364,"(41.735655134, -87.673624364)"
12589783,JF109795,01/11/2022 04:45:00 PM,006XX W JACKSON BLVD,0890,THEFT,FROM BUILDING,MEDICAL / DENTAL OFFICE,False,False,121,1,42.0,28.0,06,1172223.0,1898889.0,2022,01/03/2023 03:40:27 PM,41.87799992,-87.643098749,"(41.87799992, -87.643098749)"
13048427,JG231014,04/20/2023 12:00:00 PM,005XX E 32ND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,211,2,4.0,35.0,14,1180539.0,1883677.0,2023,08/19/2023 03:40:26 PM,41.836069707,-87.613033345,"(41.836069707, -87.613033345)"
12708905,JF254333,05/24/2022 07:12:00 PM,044XX S KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,922,9,14.0,58.0,08B,1155764.0,1875120.0,2022,01/03/2023 03:40:27 PM,41.813122344,-87.704171679,"(41.813122344, -87.704171679)"
13325776,JH101127,12/29/2023 04:46:00 PM,045XX S CHAMPLAIN AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,False,True,221,2,4.0,38.0,20,1181469.0,1874981.0,2023,12/21/2024 03:40:46 PM,41.812185794,-87.609889569,"(41.812185794, -87.609889569)"
13364695,JH147588,02/10/2024 03:44:00 PM,024XX E 73RD ST,0560,ASSAULT,SIMPLE,STREET,True,False,334,3,7.0,43.0,08A,1193697.0,1857027.0,2024,12/21/2024 03:40:46 PM,41.76262765,-87.5656263,"(41.76262765, -87.5656263)"
13664788,JH509097,11/15/2024 09:55:00 AM,053XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,231,2,3.0,40.0,08B,1179834.0,1869612.0,2024,05/17/2025 03:40:52 PM,41.797490407,-87.616051012,"(41.797490407, -87.616051012)"
12768974,JF324357,07/20/2022 06:58:00 AM,009XX N LOCKWOOD AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,False,False,1524,15,37.0,25.0,04B,1140850.0,1905836.0,2022,01/03/2023 03:40:27 PM,41.897697931,-87.758122876,"(41.897697931, -87.758122876)"
12085536,JD272911,06/22/2020 07:02:00 PM,0000X W WASHINGTON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,112,1,42.0,32.0,15,1175732.0,1900816.0,2020,06/29/2020 03:41:42 PM,41.88320956,-87.630156699,"(41.88320956, -87.630156699)"
13328015,JH103637,01/03/2024 10:45:00 PM,028XX W DIVISION ST,0860,THEFT,RETAIL THEFT,GAS STATION,False,False,1211,12,26.0,24.0,06,1157398.0,1907857.0,2024,12/21/2024 03:40:46 PM,41.902923197,-87.697288509,"(41.902923197, -87.697288509)"
13544878,JH365478,07/28/2024 12:00:00 PM,074XX S EBERHART AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,False,323,3,6.0,69.0,08B,1180866.0,1855703.0,2024,05/17/2025 03:40:52 PM,41.75929907,-87.612693997,"(41.75929907, -87.612693997)"
12549652,JE455775,11/24/2021 02:30:00 AM,006XX N TROY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1221,12,27.0,23.0,07,1155262.0,1904096.0,2021,12/01/2021 03:41:00 PM,41.892645857,-87.705235609,"(41.892645857, -87.705235609)"
12001985,JD177148,03/06/2020 01:00:00 PM,004XX S STATE ST,0810,THEFT,OVER $500,SIDEWALK,False,False,113,1,4.0,32.0,06,1176436.0,1898416.0,2020,03/13/2020 03:41:29 PM,41.876607964,-87.627644063,"(41.876607964, -87.627644063)"
12800262,JF364200,08/20/2022 05:30:00 PM,002XX N HALSTED ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1214,12,27.0,28.0,06,1170999.0,1902032.0,2022,01/03/2023 03:40:27 PM,41.886651449,-87.647500725,"(41.886651449, -87.647500725)"
13267268,JG492762,11/05/2023 04:49:00 PM,023XX W LAWRENCE AVE,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",RESTAURANT,False,False,1911,19,47.0,4.0,08B,1160020.0,1931825.0,2023,02/13/2024 03:40:24 PM,41.968639182,-87.686993651,"(41.968639182, -87.686993651)"
12389695,JE258966,06/08/2021 09:40:00 PM,025XX S WHIPPLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1033,10,12.0,30.0,08B,1156434.0,1886967.0,2021,06/15/2021 03:40:15 PM,41.845618482,-87.701394416,"(41.845618482, -87.701394416)"
13086426,JG276429,05/26/2023 06:00:00 PM,089XX S ASHLAND AVE,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2221,22,21.0,73.0,08B,1167235.0,1845492.0,2023,08/19/2023 03:40:26 PM,41.731581122,-87.66294264,"(41.731581122, -87.66294264)"
13219474,JG434042,09/17/2023 04:08:00 PM,027XX N CLYBOURN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1931,19,32.0,7.0,06,1162872.0,1918208.0,2023,09/25/2023 03:42:47 PM,41.93121391,-87.676890454,"(41.93121391, -87.676890454)"
12103276,JD293532,06/22/2020 02:25:00 PM,004XX W HURON ST,0810,THEFT,OVER $500,RESIDENCE - GARAGE,False,False,1831,18,42.0,8.0,06,1172811.0,1904983.0,2020,07/15/2020 03:40:25 PM,41.894709237,-87.640759183,"(41.894709237, -87.640759183)"
12243547,JD457358,12/12/2020 02:12:00 PM,031XX W FILLMORE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1134,11,24.0,29.0,14,1155669.0,1895206.0,2020,12/19/2020 03:40:03 PM,41.868242626,-87.70398028,"(41.868242626, -87.70398028)"
13237381,JG456206,10/08/2023 11:22:00 PM,034XX S CALIFORNIA AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,GAS STATION,False,False,911,9,12.0,58.0,03,1158263.0,1881585.0,2023,10/16/2023 03:44:47 PM,41.830812527,-87.694828962,"(41.830812527, -87.694828962)"
13306198,JG539114,12/12/2023 05:45:00 PM,041XX W WELLINGTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2523,25,31.0,21.0,14,1148171.0,1919623.0,2023,12/20/2023 03:41:19 PM,41.935392949,-87.730877654,"(41.935392949, -87.730877654)"
13266044,JG491130,11/04/2023 11:28:00 AM,019XX N FRANCISCO AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1421,14,26.0,22.0,03,1156822.0,1912732.0,2023,11/12/2023 03:41:58 PM,41.916312303,-87.699271901,"(41.916312303, -87.699271901)"
12542957,JE447611,10/26/2021 04:11:00 PM,048XX S BISHOP ST,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,False,True,933,9,20.0,61.0,02,1167485.0,1872608.0,2021,11/17/2021 03:41:31 PM,41.80598561,-87.661250569,"(41.80598561, -87.661250569)"
13209134,JG422424,09/12/2023 10:30:00 AM,039XX N MOBILE AVE,0810,THEFT,OVER $500,STREET,False,False,1633,16,38.0,17.0,06,1133796.0,1925661.0,2023,09/20/2023 03:42:29 PM,41.952226923,-87.78356503,"(41.952226923, -87.78356503)"
12628210,JF156998,02/26/2022 05:00:00 PM,002XX W NORTH AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,1821,18,27.0,8.0,06,1174234.0,1910989.0,2022,01/03/2023 03:40:27 PM,41.911158368,-87.635353481,"(41.911158368, -87.635353481)"
13592412,JH422576,09/03/2024 12:00:00 AM,054XX N SHERIDAN RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,2023,20,48.0,77.0,11,1168654.0,1936401.0,2024,05/17/2025 03:40:52 PM,41.98101273,-87.65511368,"(41.98101273, -87.65511368)"
13232673,JG449399,10/02/2023 09:00:00 PM,108XX S AVENUE B,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,432,4,10.0,52.0,14,1204787.0,1833760.0,2023,10/10/2023 03:42:05 PM,41.69850272,-87.525780881,"(41.69850272, -87.525780881)"
12697851,JF240885,05/13/2022 01:47:00 PM,0000X N LA SALLE ST,1330,CRIMINAL TRESPASS,TO LAND,BANK,False,False,122,1,42.0,32.0,26,1175135.0,1900412.0,2022,01/03/2023 03:40:27 PM,41.882114362,-87.632361012,"(41.882114362, -87.632361012)"
13682891,JH531212,12/04/2024 08:00:00 PM,032XX W CARROLL AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),False,False,1123,11,28.0,27.0,05,1154666.0,1902219.0,2024,05/17/2025 03:40:52 PM,41.887507139,-87.707474769,"(41.887507139, -87.707474769)"
12341138,JE200118,04/15/2021 11:30:00 AM,017XX N Sedgwick St,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1813,18,43.0,7.0,06,1173329.0,1911751.0,2021,04/22/2021 03:40:34 PM,41.913269494,-87.63865544,"(41.913269494, -87.63865544)"
13561220,JH373369,07/27/2024 12:00:00 AM,075XX S ESSEX AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,True,421,4,7.0,43.0,08B,1194172.0,1855490.0,2024,05/17/2025 03:40:52 PM,41.75839836,-87.563935771,"(41.75839836, -87.563935771)"
12904917,JF489046,11/27/2022 06:52:00 AM,085XX S SANGAMON ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,613,6,21.0,71.0,08A,1171469.0,1848261.0,2022,01/03/2023 03:40:27 PM,41.739088099,-87.647351006,"(41.739088099, -87.647351006)"
12795259,JF358158,08/15/2022 08:55:00 PM,007XX S STATE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,123,1,4.0,32.0,07,1176474.0,1896938.0,2022,01/03/2023 03:40:27 PM,41.872551386,-87.627549164,"(41.872551386, -87.627549164)"
13005610,JG179845,03/08/2023 04:00:00 PM,045XX N SHERIDAN RD,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,APARTMENT,False,False,1914,19,46.0,3.0,02,1168795.0,1930253.0,2023,08/19/2023 03:40:26 PM,41.964139377,-87.654774221,"(41.964139377, -87.654774221)"
12580234,JE492530,12/30/2021 02:00:00 AM,080XX S BRANDON AVE,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE,False,True,422,4,7.0,46.0,04B,1198879.0,1852303.0,2021,01/06/2022 03:43:35 PM,41.749536202,-87.546792196,"(41.749536202, -87.546792196)"
12923349,JF511110,12/14/2022 02:00:00 PM,061XX W WARWICK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1633,16,38.0,17.0,14,1134834.0,1924297.0,2022,01/03/2023 03:40:27 PM,41.94846563,-87.77978164,"(41.94846563, -87.77978164)"
13011492,JG187005,03/15/2023 06:00:00 PM,029XX W MARQUETTE RD,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,True,831,8,15.0,66.0,08B,1158040.0,1860071.0,2023,08/19/2023 03:40:26 PM,41.771779785,-87.696232242,"(41.771779785, -87.696232242)"
12370043,JE235592,05/19/2021 01:15:00 PM,015XX N KINGSBURY ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1822,18,27.0,8.0,06,1169206.0,1910721.0,2021,05/26/2021 03:40:56 PM,41.910533752,-87.653832316,"(41.910533752, -87.653832316)"
13300668,JG532500,12/07/2023 03:00:00 PM,051XX S CICERO AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,OTHER (SPECIFY),False,False,814,8,23.0,56.0,07,1145226.0,1870194.0,2023,12/15/2023 03:47:28 PM,41.799809848,-87.742950106,"(41.799809848, -87.742950106)"
13746944,JJ147131,02/12/2025 06:02:00 AM,025XX W CERMAK RD,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),False,False,1023,10,28.0,31.0,06,1159705.0,1889312.0,2025,05/17/2025 03:40:52 PM,41.851986737,-87.689325583,"(41.851986737, -87.689325583)"
13164535,JG369309,08/04/2023 03:47:00 PM,112XX S LAFLIN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2234,22,21.0,75.0,08B,1168129.0,1829935.0,2023,08/19/2023 03:40:26 PM,41.688871112,-87.660113143,"(41.688871112, -87.660113143)"
12141604,JD339245,06/12/2020 12:00:00 AM,042XX W ARMITAGE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2522,25,35.0,20.0,06,1147865.0,1912952.0,2020,08/22/2020 04:16:19 PM,41.917093005,-87.732174112,"(41.917093005, -87.732174112)"
13022300,JG200080,03/26/2023 04:41:00 PM,098XX S OGLESBY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,DRIVEWAY - RESIDENTIAL,False,False,431,4,10.0,51.0,08A,1193770.0,1840099.0,2023,08/19/2023 03:40:26 PM,41.716173967,-87.565912015,"(41.716173967, -87.565912015)"
12630921,JF160312,03/01/2022 08:57:00 PM,002XX W 22ND PL,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,914,9,25.0,34.0,07,1175025.0,1889494.0,2022,01/03/2023 03:40:27 PM,41.852157108,-87.63309195,"(41.852157108, -87.63309195)"
12465274,JE352625,08/28/2021 12:07:00 AM,043XX W OGDEN AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,VEHICLE NON-COMMERCIAL,False,False,1013,10,22.0,29.0,03,1147842.0,1887846.0,2021,09/04/2021 03:40:49 PM,41.848199735,-87.732903968,"(41.848199735, -87.732903968)"
12508181,JE404917,10/09/2021 01:43:00 PM,003XX N CANAL ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,OTHER (SPECIFY),False,True,1214,12,42.0,28.0,26,1173064.0,1902174.0,2021,10/16/2021 03:40:21 PM,41.886995567,-87.639913366,"(41.886995567, -87.639913366)"
13198208,JG409518,09/03/2023 03:16:00 PM,006XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1834,18,42.0,8.0,06,1177316.0,1904648.0,2023,09/11/2023 03:41:54 PM,41.893689002,-87.624223944,"(41.893689002, -87.624223944)"
12056901,JD239557,05/22/2020 11:00:00 AM,012XX W 49TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,933,9,20.0,61.0,08B,1168912.0,1871957.0,2020,05/29/2020 03:41:25 PM,41.804168455,-87.65603568,"(41.804168455, -87.65603568)"
12949494,JG112825,01/11/2023 07:06:00 PM,030XX W PETERSON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,DRUG STORE,False,True,2011,20,40.0,2.0,08B,1155071.0,1939722.0,2023,08/19/2023 03:40:26 PM,41.990409975,-87.704977986,"(41.990409975, -87.704977986)"
13759617,JJ159757,04/01/2024 12:00:00 AM,024XX S TRUMBULL AVE,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,RESIDENCE,False,False,1024,10,22.0,30.0,02,1153756.0,1887511.0,2024,03/01/2025 03:40:27 PM,41.847164937,-87.711208018,"(41.847164937, -87.711208018)"
13336787,JH113794,12/15/2023 03:00:00 PM,027XX N HAMPDEN CT,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,1935,19,43.0,7.0,11,1172426.0,1918277.0,2023,01/14/2024 03:40:41 PM,41.931197156,-87.64177949,"(41.931197156, -87.64177949)"
13751088,JJ151490,02/16/2025 12:05:00 PM,029XX W 25TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,1033,10,24.0,30.0,04A,1157249.0,1887263.0,2025,05/17/2025 03:40:52 PM,41.846414244,-87.6983954,"(41.846414244, -87.6983954)"
11984985,JD156575,02/18/2020 04:50:00 PM,048XX S EVANS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,223,2,4.0,38.0,08B,1182075.0,1873049.0,2020,02/25/2020 03:42:03 PM,41.806870212,-87.607726628,"(41.806870212, -87.607726628)"
12793164,JF355664,08/13/2022 06:45:00 PM,063XX S ARCHER AVE,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,STREET,True,False,811,8,23.0,56.0,03,1135404.0,1867683.0,2022,01/03/2023 03:40:27 PM,41.793098694,-87.77903022,"(41.793098694, -87.77903022)"
13176801,JG384012,08/12/2023 09:40:00 AM,038XX W GRANVILLE AVE,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,1711,17,39.0,13.0,06,1149723.0,1940888.0,2023,08/19/2023 03:41:54 PM,41.993715534,-87.724618725,"(41.993715534, -87.724618725)"
13151000,JG353379,07/23/2023 11:42:00 PM,051XX S PAULINA ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,932,9,16.0,61.0,08A,1165878.0,1870680.0,2023,08/19/2023 03:40:26 PM,41.800729285,-87.667199258,"(41.800729285, -87.667199258)"
12335259,JE193209,04/08/2021 10:08:00 AM,029XX N HOYNE AVE,0560,ASSAULT,SIMPLE,STREET,False,False,1931,19,32.0,5.0,08A,1161838.0,1919601.0,2021,04/15/2021 03:41:27 PM,41.935058049,-87.680651235,"(41.935058049, -87.680651235)"
12163251,JD364392,09/11/2020 08:00:00 PM,085XX W ARGYLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1614,16,41.0,76.0,08B,1118508.0,1932110.0,2020,09/18/2020 03:41:05 PM,41.97017914,-87.839628801,"(41.97017914, -87.839628801)"
12437560,JE318805,07/29/2021 04:20:00 PM,008XX N RIDGEWAY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,True,1112,11,27.0,23.0,04A,1151233.0,1905368.0,2021,08/05/2021 03:42:05 PM,41.896216334,-87.719999212,"(41.896216334, -87.719999212)"
13431628,JH228165,04/16/2024 07:00:00 PM,006XX W HUBBARD ST,0810,THEFT,OVER $500,STREET,False,False,1214,12,27.0,24.0,06,1171692.0,1903302.0,2024,12/21/2024 03:40:46 PM,41.890121183,-87.644918455,"(41.890121183, -87.644918455)"
13627637,JH464868,10/11/2024 02:30:00 PM,034XX N NEVA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1632,16,38.0,17.0,07,1127809.0,1921948.0,2024,05/17/2025 03:40:52 PM,41.942141295,-87.805657841,"(41.942141295, -87.805657841)"
13224628,JG440992,09/27/2023 03:00:00 AM,113XX S NORMAL AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2233,22,21.0,49.0,06,1174992.0,1829721.0,2023,10/05/2023 03:43:05 PM,41.688133934,-87.634994354,"(41.688133934, -87.634994354)"
13428757,JH224522,04/13/2024 07:45:00 AM,038XX N SHEFFIELD AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,1923,19,46.0,6.0,02,1168915.0,1925750.0,2024,12/21/2024 03:40:46 PM,41.951780377,-87.654464178,"(41.951780377, -87.654464178)"
12204766,JD412708,10/26/2020 07:00:00 PM,036XX N LAKEWOOD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1923,19,44.0,6.0,11,1166981.0,1924306.0,2020,12/17/2020 03:40:05 PM,41.947859796,-87.661615115,"(41.947859796, -87.661615115)"
12221120,JD430719,11/13/2020 09:42:00 PM,036XX S ARCHER AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,912,9,12.0,59.0,06,1161614.0,1880357.0,2020,12/17/2020 03:40:05 PM,41.827373751,-87.682568055,"(41.827373751, -87.682568055)"
13768405,JJ172870,03/03/2025 04:45:00 PM,066XX S CHAMPLAIN AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,321,3,20.0,42.0,06,1181709.0,1861100.0,2025,05/17/2025 03:40:52 PM,41.774089562,-87.609437992,"(41.774089562, -87.609437992)"
12463399,JE349539,08/25/2021 01:15:00 PM,030XX W MADISON ST,1340,CRIMINAL DAMAGE,TO STATE SUPPORTED PROPERTY,APARTMENT,False,False,1222,12,27.0,27.0,14,1155846.0,1899859.0,2021,09/01/2021 03:41:31 PM,41.88100737,-87.703205068,"(41.88100737, -87.703205068)"
13149983,JG352390,07/21/2023 09:00:00 PM,063XX N MOZART ST,0810,THEFT,OVER $500,STREET,False,False,2413,24,50.0,2.0,06,1156188.0,1941900.0,2023,08/19/2023 03:40:26 PM,41.99636394,-87.700810233,"(41.99636394, -87.700810233)"
13787946,JJ196699,03/22/2025 11:44:00 AM,064XX N NORTHWEST HWY,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1611,16,41.0,9.0,11,1126897.0,1942311.0,2025,05/17/2025 03:40:52 PM,41.998034911,-87.80855147,"(41.998034911, -87.80855147)"
12993796,JG165230,02/23/2023 08:22:00 AM,003XX S WASHTENAW AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1125,11,28.0,27.0,06,1158436.0,1898241.0,2023,08/19/2023 03:40:26 PM,41.876514847,-87.693739012,"(41.876514847, -87.693739012)"
12435203,JE315834,07/27/2021 11:00:00 AM,045XX N BROADWAY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,GROCERY FOOD STORE,False,True,1913,19,46.0,3.0,08B,1168276.0,1930258.0,2021,08/03/2021 03:40:50 PM,41.96416436,-87.656682274,"(41.96416436, -87.656682274)"
13031988,JG210198,04/04/2023 12:25:00 AM,081XX S ASHLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,614,6,21.0,71.0,07,1167090.0,1850705.0,2023,08/19/2023 03:40:26 PM,41.745889451,-87.663325153,"(41.745889451, -87.663325153)"
12579333,JE491274,12/28/2021 05:00:00 PM,110XX S WENTWORTH AVE,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,True,False,513,5,34.0,49.0,08B,1176911.0,1831518.0,2021,01/04/2022 03:44:13 PM,41.693022265,-87.627915204,"(41.693022265, -87.627915204)"
12367038,JE231252,05/15/2021 05:00:00 PM,047XX W MAYPOLE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,True,1113,11,28.0,25.0,04A,1144815.0,1901044.0,2021,05/22/2021 03:40:21 PM,41.884474261,-87.743680645,"(41.884474261, -87.743680645)"
12956044,JG120358,12/01/2022 12:00:00 PM,063XX W MELROSE ST,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,1633,16,36.0,17.0,10,1133563.0,1920934.0,2022,11/15/2023 03:41:31 PM,41.939259622,-87.784532816,"(41.939259622, -87.784532816)"
13465375,JH269733,05/19/2024 12:00:00 AM,022XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,131,1,3.0,33.0,07,1177562.0,1889470.0,2024,05/17/2025 03:40:52 PM,41.852034102,-87.623781281,"(41.852034102, -87.623781281)"
12162452,JD363499,09/10/2020 04:00:00 PM,008XX N CAMBRIDGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,FOREST PRESERVE,False,False,1823,18,27.0,8.0,14,1172522.0,1906024.0,2020,09/17/2020 03:43:11 PM,41.897572198,-87.641789773,"(41.897572198, -87.641789773)"
12612181,JF137233,02/07/2022 10:30:00 PM,047XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,223,2,3.0,38.0,08B,1179661.0,1873623.0,2022,01/03/2023 03:40:27 PM,41.808500903,-87.616562762,"(41.808500903, -87.616562762)"
12758266,JF314036,07/11/2022 06:00:00 AM,102XX S MORGAN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2232,22,34.0,73.0,14,1171457.0,1836937.0,2022,01/03/2023 03:40:27 PM,41.708013676,-87.647725402,"(41.708013676, -87.647725402)"
12938579,JG100346,01/01/2023 07:27:00 AM,044XX N BROADWAY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1913,19,46.0,3.0,08B,1168592.0,1929609.0,2023,08/19/2023 03:40:26 PM,41.962376629,-87.655539317,"(41.962376629, -87.655539317)"
12765947,JF323243,07/17/2022 04:00:00 PM,049XX S PRAIRIE AVE,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,224,2,3.0,38.0,06,1178879.0,1872259.0,2022,01/03/2023 03:40:27 PM,41.804775828,-87.619472488,"(41.804775828, -87.619472488)"
13770754,JJ175888,03/10/2025 11:43:00 AM,040XX S WABASH AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,CHA APARTMENT,False,True,213,2,3.0,38.0,26,1177385.0,1878235.0,2025,05/17/2025 03:40:52 PM,41.821208417,-87.624771066,"(41.821208417, -87.624771066)"
12747766,JF301209,06/28/2022 10:26:00 PM,0000X W 110TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,513,5,34.0,49.0,15,1177948.0,1832026.0,2022,01/03/2023 03:40:27 PM,41.694392923,-87.624103249,"(41.694392923, -87.624103249)"
13840184,JJ260305,05/19/2025 12:09:00 AM,062XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,825,8,16.0,66.0,08B,1161443.0,1863213.0,2025,05/27/2025 03:52:58 PM,41.780332016,-87.683670856,"(41.780332016, -87.683670856)"
12872451,JF450406,10/26/2022 01:00:00 PM,060XX S KOLMAR AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,813,8,13.0,65.0,10,1147074.0,1864093.0,2022,01/03/2023 03:40:27 PM,41.783032704,-87.736328247,"(41.783032704, -87.736328247)"
13016191,JG192835,03/17/2023 04:00:00 PM,028XX W FULLERTON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1414,14,1.0,22.0,11,1157055.0,1915826.0,2023,08/19/2023 03:40:26 PM,41.924797749,-87.698331695,"(41.924797749, -87.698331695)"
